county,fvo,water,type,id,status,verification,species_scope,evidence_signature
Norrbotten,Arjeplogsströmmarnas fvof,Naurasjöarna,Sjö,NB-STRUCT:13ad0484c3cd624cebcd297d,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,55e3b3c2d4495e761f37
Norrbotten,Arjeplogsströmmarnas fvof,Naurasjöarna H.428,Sjö,NB-STRUCT:1d14599f790ac7444f5b58b0,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,5586d9c0c1f4180afef3
Norrbotten,Arjeplogsströmmarnas fvof,Stora Tjådnaur,Sjö,NB-STRUCT:8d58a260d438c079b5fd777b,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,4a6c839fcf2dde35d0fe
Norrbotten,Arjeplogsströmmarnas fvof,Sälla,Sjö,NB-STRUCT:b5c580859e22bc93a24346fb,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,7502767422033908b1aa
Norrbotten,Arjeplogsströmmarnas fvof,Tjårvesjåkkå,Sjö,NB-STRUCT:b770f1e65a3c603715b8d8c7,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,2ac4bc62ac9bd3a2b825
Norrbotten,Arjeplogsströmmarnas fvof,Uddjaure  (Aisjaure),Sjö,NB-STRUCT:af71a590120de9c87a46dd69,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,5df408cb1edee7182448
Norrbotten,Bredträskets fvof,Bredträskbäcken,Vattendrag,NB-STRUCT:8a64431d01d24c3e1f45a4b0,UNRESOLVED,Saknar artunderlag,KÄLLGAP,b672cafc2f86d0605e95
Norrbotten,Bredträskets fvof,Bredträsket,Sjö,NB-STRUCT:8e8b7483f4aa643a189c2c26,UNRESOLVED,Saknar artunderlag,KÄLLGAP,78df46fbf6fa97156516
Norrbotten,Gällivare fvof,Harrträsket,Sjö,NB-STRUCT:10fe610a2abe9a3da42f2944,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,350d22bbfedf1b9e10a1
Norrbotten,Gällivare fvof,Junkkatjärnarna,Sjö,NB-STRUCT:67fcd3e05b4c6888b33019e3,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,00a143b9a7a6bbcbc5b0
Norrbotten,Gällivare fvof,Kaakkurijärvi,Sjö,NB-STRUCT:167c8fc48635325cab208edb,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,b695fbf2a323283eab3b
Norrbotten,Gällivare fvof,Kaakurijärvi,Sjö,NB-STRUCT:69c8361b04da49eccbf21a97,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,56b21e86ba8fd8cd0863
Norrbotten,Gällivare fvof,Lietikkajärvi,Sjö,NB-STRUCT:73de534cc21d74a77de9b95b,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,67b8c33343cfc405b6e7
Norrbotten,Gällivare fvof,Nunisjärvi,Sjö,NB-STRUCT:40b93580d1aec0e1f232b836,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,320b7d081e037bc020c6
Norrbotten,Gällivare fvof,Romsijärvi,Sjö,NB-STRUCT:88a1d9d4c62302f0084c4212,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,2fe9cc392ea2787287d0
Norrbotten,Gällivare fvof,Sikträsket,Sjö,NB-STRUCT:9679b9acb775af50c015031d,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,1434ba0ac175c3689bc8
Norrbotten,Gällivare fvof,Stenbettingtjärnen,Sjö,NB-STRUCT:156b5ff442a4b50503d661a4,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,be19d47af1f5ca2af7d4
Norrbotten,Gällivare fvof,Suolajávrre,Sjö,NB-STRUCT:e3024bc4d8ee75a9df52eb5a,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,ce081ff2bd2d89b2dac0
Norrbotten,Gällivare fvof,Suolajärvet,Sjö,NB-STRUCT:d27e6a96951e194624498c00,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,c4119d1e91af4b800b72
Norrbotten,Gällivare fvof,Vasaralantto,Sjö,NB-STRUCT:0b850ea3dc1d8cd930b8b5f0,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,0e368356fcbd4a430e6a
Norrbotten,Gällivare fvof,Vassaraträsket,Sjö,NB-STRUCT:bcce54bdd229f6c5dc79a96f,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,06b5ae2c4447dd109366
Norrbotten,Gällivare fvof,Vuoskojärvi,Sjö,NB-STRUCT:eef2c2e0f82c17b1c2c0bb08,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,d14b014c821f871645df
Norrbotten,Holmträsk fvof,Gåjkáhpetjärnarna,Sjö,NB-STRUCT:69d4d76ef98d7c3cb0c83d08,UNRESOLVED,Saknar artunderlag,KÄLLGAP,f39b08ee6e51cb4ee708
Norrbotten,Holmträsk fvof,Harrokträsket,Sjö,NB-STRUCT:275343a40d413ecc388cce48,UNRESOLVED,Saknar artunderlag,KÄLLGAP,53f13461e70359d14723
